flightId,flightNo,departureAirport,departureTime,arrivalAirport,arrivalTime,flyDur,historicalFlyDur,aircraftNo,aircraftType,isInternational,fixedSucessor
432,ZH9910,WNZ,2017-11-01 23:30:00,SZX,2017-11-02 01:40:00,02:06:00,02:06:00,B5103,739,FALSE,NULL
441,ZH9411,SZX,2017-11-01 07:05:00,KMG,2017-11-01 09:40:00,02:35:00,02:35:00,B5361,738,FALSE,NULL
442,ZH9412,KMG,2017-11-01 10:55:00,SZX,2017-11-01 13:10:00,02:01:00,02:01:00,B5361,738,FALSE,NULL
443,ZH9413,SZX,2017-11-01 11:50:00,KMG,2017-11-01 14:40:00,02:35:00,02:35:00,B5775,738,FALSE,NULL
444,ZH9414,KMG,2017-11-01 16:00:00,SZX,2017-11-01 18:15:00,02:01:00,02:01:00,B5775,738,FALSE,NULL
445,ZH9415,SZX,2017-11-01 21:15:00,KMG,2017-11-01 23:50:00,02:35:00,02:35:00,B5381,738,FALSE,NULL
446,ZH9416,KMG,2017-11-01 07:20:00,SZX,2017-11-01 09:40:00,02:01:00,02:01:00,B5322,738,FALSE,NULL
447,ZH9421,SZX,2017-11-01 07:35:00,CKG,2017-11-01 09:50:00,02:26:00,02:26:00,B5736,738,FALSE,NULL
448,ZH9422,CKG,2017-11-01 21:40:00,SZX,2017-11-02 00:05:00,02:07:00,02:07:00,B5402,738,FALSE,NULL
449,ZH9423,SZX,2017-11-01 08:20:00,CKG,2017-11-01 10:40:00,02:26:00,02:26:00,B1712,738,FALSE,NULL
450,ZH9424,CKG,2017-11-01 11:50:00,SZX,2017-11-01 14:00:00,02:07:00,02:07:00,B1712,738,FALSE,NULL
451,ZH9425,SZX,2017-11-01 11:25:00,CKG,2017-11-01 13:40:00,02:26:00,02:26:00,B5859,738,FALSE,NULL
452,ZH9426,CKG,2017-11-01 14:50:00,SZX,2017-11-01 16:55:00,02:07:00,02:07:00,B5859,738,FALSE,NULL
454,ZH9929,SZX,2017-11-01 17:20:00,LYI,2017-11-01 20:00:00,02:40:00,02:40:00,B5380,738,FALSE,NULL
455,ZH9930,LYI,2017-11-01 20:45:00,SZX,2017-11-01 23:55:00,03:10:00,03:10:00,B5380,738,FALSE,NULL
456,ZH9931,SZX,2017-11-01 07:10:00,CZX,2017-11-01 09:30:00,02:18:00,02:18:00,B5102,739,FALSE,NULL
457,ZH9932,CZX,2017-11-01 10:15:00,SZX,2017-11-01 12:50:00,02:38:00,02:38:00,B5102,739,FALSE,NULL
458,ZH9936,KHN,2017-11-01 07:55:00,SZX,2017-11-01 09:40:00,01:48:00,01:48:00,B5775,738,FALSE,NULL
463,ZH9805,SZX,2017-11-01 10:15:00,WUX,2017-11-01 12:45:00,02:16:00,02:16:00,B5778,738,FALSE,NULL
464,ZH9806,WUX,2017-11-01 14:30:00,SZX,2017-11-01 17:05:00,02:45:00,02:45:00,B5773,738,FALSE,NULL
465,ZH9807,SZX,2017-11-01 13:50:00,WUX,2017-11-01 16:10:00,02:16:00,02:16:00,B1972,738,FALSE,NULL
466,ZH9808,WUX,2017-11-01 17:35:00,SZX,2017-11-01 20:20:00,02:45:00,02:45:00,B1972,738,FALSE,NULL
467,ZH9809,SZX,2017-11-01 16:05:00,WUX,2017-11-01 18:20:00,02:16:00,02:16:00,B5413,738,FALSE,NULL
468,ZH9810,WUX,2017-11-01 20:15:00,SZX,2017-11-01 23:00:00,02:45:00,02:45:00,B5411,738,FALSE,NULL
469,ZH9811,SZX,2017-11-01 19:05:00,WUX,2017-11-01 21:25:00,02:16:00,02:16:00,B5859,738,FALSE,NULL
470,ZH9812,WUX,2017-11-01 22:40:00,SZX,2017-11-02 01:25:00,02:45:00,02:45:00,B1941,738,FALSE,NULL
471,ZH9813,SZX,2017-11-01 21:45:00,WUX,2017-11-02 00:10:00,02:16:00,02:16:00,B1756,738,FALSE,NULL
472,ZH9814,WUX,2017-11-01 07:35:00,SZX,2017-11-01 10:10:00,02:45:00,02:45:00,B1935,738,FALSE,NULL
473,ZH9821,CAN,2017-11-01 08:35:00,WUX,2017-11-01 10:50:00,02:17:00,02:17:00,B5612,738,FALSE,NULL
474,ZH9822,WUX,2017-11-01 11:50:00,CAN,2017-11-01 14:20:00,02:43:00,02:43:00,B5612,738,FALSE,NULL
475,ZH9823,CAN,2017-11-01 14:25:00,WUX,2017-11-01 16:50:00,02:17:00,02:17:00,B1755,738,FALSE,NULL
476,ZH9824,WUX,2017-11-01 15:00:00,CAN,2017-11-01 17:35:00,02:43:00,02:43:00,B1713,738,FALSE,NULL
477,ZH9825,CAN,2017-11-01 15:45:00,WUX,2017-11-01 18:10:00,02:17:00,02:17:00,B5411,738,FALSE,NULL
478,ZH9826,WUX,2017-11-01 20:20:00,CAN,2017-11-01 23:05:00,02:43:00,02:43:00,B5413,738,FALSE,NULL
479,ZH9827,CAN,2017-11-01 22:15:00,WUX,2017-11-02 00:35:00,02:17:00,02:17:00,B5670,738,FALSE,NULL
480,ZH9828,WUX,2017-11-01 07:20:00,CAN,2017-11-01 09:50:00,02:43:00,02:43:00,B5613,738,FALSE,NULL
481,ZH9829,CAN,2017-11-01 10:50:00,WUX,2017-11-01 13:20:00,02:17:00,02:17:00,B5613,738,FALSE,NULL
482,ZH9911,SZX,2017-11-01 08:40:00,TAO,2017-11-01 11:50:00,02:51:00,02:51:00,B5776,738,FALSE,NULL
483,ZH9912,TAO,2017-11-01 12:50:00,SZX,2017-11-01 16:05:00,03:25:00,03:25:00,B5776,738,FALSE,NULL
486,ZH9915,SZX,2017-11-01 16:40:00,TAO,2017-11-01 19:55:00,02:51:00,02:51:00,B1516,738,FALSE,NULL
487,ZH9916,TAO,2017-11-01 21:00:00,SZX,2017-11-02 00:35:00,03:25:00,03:25:00,B1516,738,FALSE,NULL
503,ZH9951,SZX,2017-11-01 07:00:00,MIG,2017-11-01 09:45:00,02:51:00,02:51:00,B1476,738,FALSE,NULL
504,ZH9952,MIG,2017-11-01 10:40:00,SZX,2017-11-01 12:55:00,02:28:00,02:28:00,B1476,738,FALSE,NULL
515,ZH9965,CAN,2017-11-01 18:10:00,NTG,2017-11-01 20:30:00,02:18:00,02:18:00,B5619,738,FALSE,NULL
516,ZH9314,HAK,2017-11-01 23:15:00,SZX,2017-11-02 00:35:00,01:15:00,01:15:00,B5106,739,FALSE,NULL
519,ZH9001,SZX,2017-11-01 16:35:00,BKK,2017-11-01 19:45:00,03:08:00,03:08:00,B1475,738,TRUE,NULL
520,ZH9002,BKK,2017-11-01 20:45:00,SZX,2017-11-01 23:35:00,02:42:00,02:42:00,B1475,738,TRUE,NULL
525,ZH9007,CAN,2017-11-01 23:55:00,BKK,2017-11-02 03:00:00,03:05:00,03:05:00,B1755,738,TRUE,NULL
526,ZH9007,WUX,2017-11-01 18:30:00,CAN,2017-11-01 21:00:00,02:43:00,02:43:00,B1755,738,FALSE,NULL
527,ZH9008,BKK,2017-11-01 04:05:00,CAN,2017-11-01 07:00:00,02:55:00,02:55:00,B1713,738,TRUE,NULL
528,ZH9020,BKK,2017-11-01 03:45:00,SZX,2017-11-01 06:30:00,02:42:00,02:42:00,B1516,738,TRUE,NULL
529,ZH9020,SZX,2017-11-01 08:25:00,XIY,2017-11-01 11:10:00,03:35:00,03:35:00,B1516,738,FALSE,NULL
530,ZH9021,SZX,2017-11-01 09:55:00,SIN,2017-11-01 13:40:00,04:01:00,04:01:00,B1756,738,TRUE,NULL
531,ZH9022,SIN,2017-11-01 14:40:00,SZX,2017-11-01 19:00:00,04:10:00,04:10:00,B1756,738,TRUE,NULL
532,ZH9023,SZX,2017-11-01 12:20:00,SIN,2017-11-01 15:55:00,04:01:00,04:01:00,B1710,738,TRUE,NULL
533,ZH9024,SIN,2017-11-01 17:25:00,SZX,2017-11-01 22:00:00,04:10:00,04:10:00,B1710,738,TRUE,NULL
534,ZH9029,SZX,2017-11-01 17:05:00,KUL,2017-11-01 21:00:00,03:55:00,03:55:00,B1757,738,TRUE,NULL
535,ZH9030,KUL,2017-11-01 09:00:00,SZX,2017-11-01 13:05:00,04:05:00,04:05:00,B1517,738,TRUE,NULL
536,ZH9033,SZX,2017-11-01 09:40:00,ICN,2017-11-01 12:55:00,03:20:00,03:20:00,B1758,738,TRUE,NULL
537,ZH9034,ICN,2017-11-01 13:55:00,SZX,2017-11-01 18:05:00,04:20:00,04:20:00,B1758,738,TRUE,NULL
538,ZH9051,SZX,2017-11-01 13:15:00,NRT,2017-11-01 17:30:00,04:15:00,04:15:00,B5322,738,TRUE,NULL
539,ZH9317,SZX,2017-11-01 22:55:00,HAK,2017-11-02 00:10:00,01:20:00,01:20:00,B1758,738,FALSE,NULL
540,ZH9318,HAK,2017-11-01 06:40:00,SZX,2017-11-01 07:55:00,01:15:00,01:15:00,B5778,738,FALSE,NULL
541,ZH9321,SZX,2017-11-01 20:10:00,SYX,2017-11-01 21:45:00,01:35:00,01:35:00,B1711,738,FALSE,NULL
542,ZH9322,SYX,2017-11-01 22:35:00,SZX,2017-11-02 00:10:00,01:35:00,01:35:00,B1711,738,FALSE,NULL
543,ZH9323,SZX,2017-11-01 10:55:00,SYX,2017-11-01 12:50:00,01:55:00,01:55:00,B1757,738,FALSE,NULL
544,ZH9324,SYX,2017-11-01 13:55:00,SZX,2017-11-01 15:45:00,01:50:00,01:50:00,B1757,738,FALSE,NULL
545,ZH9325,SZX,2017-11-01 06:45:00,NNG,2017-11-01 08:20:00,01:39:00,01:39:00,B5377,738,FALSE,NULL
546,ZH9326,NNG,2017-11-01 23:55:00,SZX,2017-11-02 01:40:00,01:26:00,01:26:00,B1759,738,FALSE,NULL
547,ZH9329,SZX,2017-11-01 22:10:00,ZHA,2017-11-01 23:20:00,01:11:00,01:11:00,B5673,738,FALSE,NULL
548,ZH9330,ZHA,2017-11-01 07:50:00,SZX,2017-11-01 08:50:00,01:02:00,01:02:00,B1757,738,FALSE,NULL
553,ZH9343,SZX,2017-11-01 06:00:00,CGO,2017-11-01 08:45:00,02:26:00,02:26:00,B5441,738,FALSE,NULL
554,ZH9343,CGO,2017-11-01 10:05:00,KRY,2017-11-01 15:00:00,04:55:00,04:55:00,B5441,738,FALSE,NULL
555,ZH9344,CGO,2017-11-01 23:10:00,SZX,2017-11-02 01:50:00,02:35:00,02:35:00,B5441,738,FALSE,NULL
556,ZH9344,KRY,2017-11-01 17:30:00,CGO,2017-11-01 21:40:00,04:10:00,04:10:00,B5441,738,FALSE,NULL
559,ZH9359,NNG,2017-11-01 11:40:00,JJN,2017-11-01 13:35:00,01:55:00,01:55:00,B5377,738,FALSE,NULL
560,ZH9359,JJN,2017-11-01 14:35:00,HGH,2017-11-01 15:55:00,01:20:00,01:20:00,B5377,738,FALSE,NULL
561,ZH9868,NKG,2017-11-01 20:35:00,CAN,2017-11-01 23:00:00,02:31:00,02:31:00,B5776,738,FALSE,NULL
564,ZH9871,SZX,2017-11-01 07:50:00,HGH,2017-11-01 09:50:00,01:55:00,01:55:00,B5737,738,FALSE,NULL
566,ZH9567,NKG,2017-11-01 17:05:00,CTU,2017-11-01 20:00:00,03:05:00,03:05:00,B1478,738,FALSE,NULL
567,ZH9568,CTU,2017-11-01 21:25:00,NKG,2017-11-01 23:50:00,02:12:00,02:12:00,B1478,738,FALSE,NULL
570,ZH9571,NKG,2017-11-01 08:30:00,KWE,2017-11-01 11:05:00,02:51:00,02:51:00,B5618,738,FALSE,NULL
571,ZH9572,KWE,2017-11-01 12:00:00,NKG,2017-11-01 14:10:00,02:07:00,02:07:00,B5618,738,FALSE,NULL
572,ZH9573,NKG,2017-11-01 15:15:00,KWE,2017-11-01 17:50:00,02:51:00,02:51:00,B5618,738,FALSE,NULL
573,ZH9574,KWE,2017-11-01 18:50:00,NKG,2017-11-01 21:10:00,02:07:00,02:07:00,B5618,738,FALSE,NULL
574,ZH9008,CAN,2017-11-01 09:50:00,WUX,2017-11-01 12:10:00,02:17:00,02:17:00,B1713,738,FALSE,NULL
577,ZH9019,SZX,2017-11-01 23:15:00,BKK,2017-11-02 02:15:00,03:08:00,03:08:00,B1940,738,TRUE,NULL
578,ZH9019,XIY,2017-11-01 18:20:00,SZX,2017-11-01 21:15:00,02:56:00,02:56:00,B1940,738,FALSE,NULL
593,ZH9703,WUX,2017-11-01 13:30:00,XMN,2017-11-01 15:30:00,02:01:00,02:01:00,B5186,738,FALSE,NULL
594,ZH9703,SHE,2017-11-01 10:15:00,WUX,2017-11-01 12:45:00,02:35:00,02:35:00,B5186,738,FALSE,NULL
595,ZH9704,XMN,2017-11-01 16:30:00,WUX,2017-11-01 18:40:00,01:57:00,01:57:00,B5186,738,FALSE,NULL
596,ZH9704,WUX,2017-11-01 19:45:00,SHE,2017-11-01 22:00:00,02:15:00,02:15:00,B5186,738,FALSE,NULL
600,ZH9052,NRT,2017-11-01 18:30:00,SZX,2017-11-02 00:20:00,05:50:00,05:50:00,B5322,738,TRUE,NULL
603,ZH9057,WUX,2017-11-01 15:05:00,KIX,2017-11-01 17:10:00,02:11:00,02:11:00,B5778,738,TRUE,NULL
604,ZH9058,KIX,2017-11-01 18:10:00,WUX,2017-11-01 21:00:00,02:58:00,02:58:00,B5778,738,TRUE,NULL
607,ZH9069,JJN,2017-11-01 15:30:00,TPE,2017-11-01 17:35:00,02:05:00,02:05:00,B1759,738,TRUE,NULL
608,ZH9070,TPE,2017-11-01 11:45:00,JJN,2017-11-01 13:25:00,01:40:00,01:40:00,B1759,738,TRUE,NULL
609,ZH9073,SZX,2017-11-01 14:20:00,TPE,2017-11-01 16:00:00,01:44:00,01:44:00,B5737,738,TRUE,NULL
610,ZH9074,TPE,2017-11-01 17:35:00,SZX,2017-11-01 19:30:00,02:09:00,02:09:00,B5737,738,TRUE,NULL
613,ZH9081,NNG,2017-11-01 08:25:00,TPE,2017-11-01 10:45:00,02:26:00,02:26:00,B1759,738,TRUE,NULL
614,ZH9710,WUH,2017-11-01 19:05:00,SHE,2017-11-01 21:50:00,02:38:00,02:38:00,B5617,738,FALSE,NULL
618,ZH9872,HGH,2017-11-01 11:05:00,SZX,2017-11-01 13:20:00,02:24:00,02:24:00,B5737,738,FALSE,NULL
619,ZH9873,SZX,2017-11-01 08:50:00,HGH,2017-11-01 10:50:00,01:55:00,01:55:00,B5109,739,FALSE,NULL
620,ZH9874,HGH,2017-11-01 12:00:00,SZX,2017-11-01 14:30:00,02:24:00,02:24:00,B5109,739,FALSE,NULL
621,ZH9875,SZX,2017-11-01 09:55:00,HGH,2017-11-01 11:50:00,01:55:00,01:55:00,B1475,738,FALSE,NULL
622,ZH9876,HGH,2017-11-01 12:50:00,SZX,2017-11-01 15:15:00,02:24:00,02:24:00,B1475,738,FALSE,NULL
623,ZH9877,SZX,2017-11-01 11:50:00,HGH,2017-11-01 13:45:00,01:55:00,01:55:00,B5106,739,FALSE,NULL
624,ZH9878,HGH,2017-11-01 14:50:00,SZX,2017-11-01 17:20:00,02:24:00,02:24:00,B5106,739,FALSE,NULL
627,ZH9881,SZX,2017-11-01 16:00:00,HGH,2017-11-01 18:05:00,01:55:00,01:55:00,B5109,739,FALSE,NULL
628,ZH9882,HGH,2017-11-01 19:05:00,SZX,2017-11-01 21:20:00,02:24:00,02:24:00,B5109,739,FALSE,NULL
629,ZH9883,SZX,2017-11-01 18:00:00,HGH,2017-11-01 20:00:00,01:55:00,01:55:00,B5105,739,FALSE,NULL
630,ZH9884,HGH,2017-11-01 21:00:00,SZX,2017-11-01 23:30:00,02:24:00,02:24:00,B5105,739,FALSE,NULL
631,ZH9889,SZX,2017-11-01 06:35:00,HFE,2017-11-01 08:50:00,02:05:00,02:05:00,B1479,738,FALSE,NULL
632,ZH9890,HFE,2017-11-01 22:30:00,SZX,2017-11-02 00:45:00,02:27:00,02:27:00,B5187,738,FALSE,NULL
641,ZH9579,TYN,2017-11-01 11:45:00,URC,2017-11-01 15:35:00,03:55:00,03:55:00,B5412,738,FALSE,NULL
642,ZH9579,NKG,2017-11-01 09:00:00,TYN,2017-11-01 10:55:00,01:59:00,01:59:00,B5412,738,FALSE,NULL
643,ZH9580,TYN,2017-11-01 21:00:00,NKG,2017-11-01 23:05:00,01:48:00,01:48:00,B5412,738,FALSE,NULL
644,ZH9580,URC,2017-11-01 16:35:00,TYN,2017-11-01 20:10:00,03:39:00,03:39:00,B5412,738,FALSE,NULL
649,ZH9589,NKG,2017-11-01 07:25:00,DLC,2017-11-01 09:15:00,01:43:00,01:43:00,B5360,738,FALSE,NULL
650,ZH9590,DLC,2017-11-01 11:05:00,NKG,2017-11-01 12:50:00,01:53:00,01:53:00,B5360,738,FALSE,NULL
659,ZH9113,SZX,2017-11-02 21:25:00,PEK,2017-11-03 00:35:00,03:10:00,03:10:00,B1476,738,FALSE,NULL
660,ZH9114,PEK,2017-11-02 08:10:00,SZX,2017-11-02 11:40:00,03:39:00,03:39:00,B1972,738,FALSE,NULL
661,ZH9121,SZX,2017-11-02 07:25:00,TSN,2017-11-02 10:40:00,03:03:00,03:03:00,B5103,739,FALSE,NULL
662,ZH9122,TSN,2017-11-02 11:45:00,SZX,2017-11-02 15:10:00,03:27:00,03:27:00,B5103,739,FALSE,NULL
665,ZH9127,SZX,2017-11-02 07:55:00,WUH,2017-11-02 09:50:00,01:55:00,01:55:00,B1938,738,FALSE,NULL
666,ZH9127,WUH,2017-11-02 10:50:00,HET,2017-11-02 13:00:00,02:10:00,02:10:00,B1938,738,FALSE,NULL
667,ZH9128,HET,2017-11-02 13:45:00,WUH,2017-11-02 16:05:00,02:20:00,02:20:00,B1938,738,FALSE,NULL
668,ZH9128,WUH,2017-11-02 17:05:00,SZX,2017-11-02 19:20:00,02:15:00,02:15:00,B1938,738,FALSE,NULL
669,ZH9131,SZX,2017-11-02 09:05:00,TYN,2017-11-02 12:20:00,02:51:00,02:51:00,B1516,738,FALSE,NULL
670,ZH9132,TYN,2017-11-02 13:20:00,SZX,2017-11-02 16:15:00,03:01:00,03:01:00,B1516,738,FALSE,NULL
705,ZH9301,SZX,2017-11-02 08:45:00,CGO,2017-11-02 11:25:00,02:26:00,02:26:00,B1941,738,FALSE,NULL
706,ZH9302,CGO,2017-11-02 12:25:00,SZX,2017-11-02 14:55:00,02:35:00,02:35:00,B1941,738,FALSE,NULL
709,ZH9305,SZX,2017-11-02 20:05:00,CGO,2017-11-02 22:35:00,02:26:00,02:26:00,B5673,738,FALSE,NULL
710,ZH9306,CGO,2017-11-02 09:20:00,SZX,2017-11-02 11:50:00,02:35:00,02:35:00,B5775,738,FALSE,NULL
711,ZH9313,SZX,2017-11-02 21:00:00,HAK,2017-11-02 22:20:00,01:20:00,01:20:00,B5360,738,FALSE,NULL
712,ZH9314,HAK,2017-11-02 23:15:00,SZX,2017-11-03 00:35:00,01:15:00,01:15:00,B5360,738,FALSE,NULL
713,ZH9317,SZX,2017-11-02 22:55:00,HAK,2017-11-03 00:10:00,01:20:00,01:20:00,B1755,738,FALSE,NULL
714,ZH9318,HAK,2017-11-02 06:40:00,SZX,2017-11-02 07:55:00,01:15:00,01:15:00,B1758,738,FALSE,NULL
715,ZH9321,SZX,2017-11-02 20:10:00,SYX,2017-11-02 21:45:00,01:35:00,01:35:00,B1758,738,FALSE,NULL
716,ZH9558,NNG,2017-11-02 14:30:00,HHA,2017-11-02 15:55:00,01:34:00,01:34:00,B5606,738,FALSE,NULL
717,ZH9561,NKG,2017-11-02 08:20:00,KMG,2017-11-02 11:30:00,03:22:00,03:22:00,B1478,738,FALSE,NULL
718,ZH9562,KMG,2017-11-02 12:40:00,NKG,2017-11-02 15:30:00,02:33:00,02:33:00,B1478,738,FALSE,NULL
721,ZH9567,NKG,2017-11-02 17:05:00,CTU,2017-11-02 20:00:00,03:05:00,03:05:00,B1478,738,FALSE,NULL
722,ZH9568,CTU,2017-11-02 21:25:00,NKG,2017-11-02 23:50:00,02:12:00,02:12:00,B1478,738,FALSE,NULL
725,ZH9571,NKG,2017-11-02 08:30:00,KWE,2017-11-02 11:05:00,02:51:00,02:51:00,B5412,738,FALSE,NULL
726,ZH9572,KWE,2017-11-02 12:00:00,NKG,2017-11-02 14:10:00,02:07:00,02:07:00,B5412,738,FALSE,NULL
727,ZH9573,NKG,2017-11-02 15:15:00,KWE,2017-11-02 17:50:00,02:51:00,02:51:00,B5412,738,FALSE,NULL
728,ZH9574,KWE,2017-11-02 18:50:00,NKG,2017-11-02 21:10:00,02:07:00,02:07:00,B5412,738,FALSE,NULL
731,ZH9579,TYN,2017-11-02 11:45:00,URC,2017-11-02 15:35:00,03:55:00,03:55:00,B5618,738,FALSE,NULL
732,ZH9579,NKG,2017-11-02 09:00:00,TYN,2017-11-02 10:55:00,01:59:00,01:59:00,B5618,738,FALSE,NULL
733,ZH9580,TYN,2017-11-02 21:00:00,NKG,2017-11-02 23:05:00,01:48:00,01:48:00,B5618,738,FALSE,NULL
734,ZH9580,URC,2017-11-02 16:35:00,TYN,2017-11-02 20:10:00,03:39:00,03:39:00,B5618,738,FALSE,NULL
741,ZH9751,KHN,2017-11-02 13:25:00,HAK,2017-11-02 15:30:00,02:16:00,02:16:00,B5365,738,FALSE,NULL
742,ZH9751,HRB,2017-11-02 09:00:00,KHN,2017-11-02 12:40:00,03:49:00,03:49:00,B5365,738,FALSE,NULL
743,ZH9752,HAK,2017-11-02 16:30:00,KHN,2017-11-02 18:35:00,02:05:00,02:05:00,B5365,738,FALSE,NULL
744,ZH9752,KHN,2017-11-02 19:25:00,HRB,2017-11-02 22:55:00,03:32:00,03:32:00,B5365,738,FALSE,NULL
745,ZH9753,CGO,2017-11-02 13:15:00,NNG,2017-11-02 15:50:00,02:47:00,02:47:00,B5410,738,FALSE,NULL
746,ZH9753,HRB,2017-11-02 09:05:00,CGO,2017-11-02 12:15:00,03:20:00,03:20:00,B5410,738,FALSE,NULL
747,ZH9754,NNG,2017-11-02 16:40:00,CGO,2017-11-02 19:05:00,02:30:00,02:30:00,B5410,738,FALSE,NULL
748,ZH9754,CGO,2017-11-02 20:05:00,HRB,2017-11-02 22:55:00,02:48:00,02:48:00,B5410,738,FALSE,NULL
753,ZH9823,CAN,2017-11-02 14:25:00,WUX,2017-11-02 16:50:00,02:17:00,02:17:00,B5776,738,FALSE,NULL
754,ZH9824,WUX,2017-11-02 15:00:00,CAN,2017-11-02 17:35:00,02:43:00,02:43:00,B5402,738,FALSE,NULL
755,ZH9825,CAN,2017-11-02 15:45:00,WUX,2017-11-02 18:10:00,02:17:00,02:17:00,B5413,738,FALSE,NULL
756,ZH9826,WUX,2017-11-02 20:20:00,CAN,2017-11-02 23:05:00,02:43:00,02:43:00,B5441,738,FALSE,NULL
757,ZH9827,CAN,2017-11-02 22:15:00,WUX,2017-11-03 00:35:00,02:17:00,02:17:00,B5616,738,FALSE,NULL
758,ZH9828,WUX,2017-11-02 07:20:00,CAN,2017-11-02 09:50:00,02:43:00,02:43:00,B5778,738,FALSE,NULL
761,ZH9841,SZX,2017-11-02 07:40:00,NKG,2017-11-02 09:55:00,02:07:00,02:07:00,B5737,738,FALSE,NULL
762,ZH9842,NKG,2017-11-02 11:05:00,SZX,2017-11-02 13:35:00,02:35:00,02:35:00,B5737,738,FALSE,NULL
763,ZH9843,SZX,2017-11-02 08:55:00,NKG,2017-11-02 11:05:00,02:07:00,02:07:00,B5607,738,FALSE,NULL
764,ZH9844,NKG,2017-11-02 12:15:00,SZX,2017-11-02 14:40:00,02:35:00,02:35:00,B1939,738,FALSE,NULL
767,ZH9847,SZX,2017-11-02 12:40:00,NKG,2017-11-02 15:00:00,02:07:00,02:07:00,B1972,738,FALSE,NULL
768,ZH9848,NKG,2017-11-02 16:45:00,SZX,2017-11-02 19:15:00,02:35:00,02:35:00,B5360,738,FALSE,NULL
769,ZH9849,SZX,2017-11-02 17:15:00,NKG,2017-11-02 19:25:00,02:07:00,02:07:00,B1993,738,FALSE,NULL
770,ZH9850,NKG,2017-11-02 20:30:00,SZX,2017-11-02 23:00:00,02:35:00,02:35:00,B5607,738,FALSE,NULL
775,ZH9859,CAN,2017-11-02 07:15:00,NKG,2017-11-02 09:30:00,02:09:00,02:09:00,B5776,738,FALSE,NULL
776,ZH9322,SYX,2017-11-02 22:35:00,SZX,2017-11-03 00:10:00,01:35:00,01:35:00,B1758,738,FALSE,NULL
777,ZH9323,SZX,2017-11-02 10:55:00,SYX,2017-11-02 12:50:00,01:55:00,01:55:00,B5613,738,FALSE,NULL
778,ZH9324,SYX,2017-11-02 13:55:00,SZX,2017-11-02 15:45:00,01:50:00,01:50:00,B5613,738,FALSE,NULL
779,ZH9325,SZX,2017-11-02 06:45:00,NNG,2017-11-02 08:20:00,01:39:00,01:39:00,B5187,738,FALSE,NULL
780,ZH9326,NNG,2017-11-02 23:55:00,SZX,2017-11-03 01:40:00,01:26:00,01:26:00,B5379,738,FALSE,NULL
781,ZH9329,SZX,2017-11-02 22:10:00,ZHA,2017-11-02 23:20:00,01:11:00,01:11:00,B5773,738,FALSE,NULL
782,ZH9330,ZHA,2017-11-02 07:50:00,SZX,2017-11-02 08:50:00,01:02:00,01:02:00,B5673,738,FALSE,NULL
785,ZH9337,SZX,2017-11-02 07:00:00,XFN,2017-11-02 09:10:00,02:10:00,02:10:00,B5322,738,FALSE,NULL
786,ZH9338,XFN,2017-11-02 09:55:00,SZX,2017-11-02 12:20:00,02:25:00,02:25:00,B5322,738,FALSE,NULL
788,ZH9861,CAN,2017-11-02 08:45:00,NKG,2017-11-02 10:55:00,02:09:00,02:09:00,B1939,738,FALSE,NULL
789,ZH9862,NKG,2017-11-02 12:20:00,CAN,2017-11-02 14:35:00,02:31:00,02:31:00,B5607,738,FALSE,NULL
790,ZH9863,CAN,2017-11-02 10:45:00,NKG,2017-11-02 13:05:00,02:09:00,02:09:00,B1713,738,FALSE,NULL
791,ZH9864,NKG,2017-11-02 14:20:00,CAN,2017-11-02 16:40:00,02:31:00,02:31:00,B1713,738,FALSE,NULL
794,ZH9867,CAN,2017-11-02 16:45:00,NKG,2017-11-02 19:15:00,02:09:00,02:09:00,B5607,738,FALSE,NULL
795,ZH9868,NKG,2017-11-02 20:35:00,CAN,2017-11-02 23:00:00,02:31:00,02:31:00,B1993,738,FALSE,NULL
798,ZH9871,SZX,2017-11-02 07:50:00,HGH,2017-11-02 09:50:00,01:55:00,01:55:00,B5102,739,FALSE,NULL
799,ZH9872,HGH,2017-11-02 11:05:00,SZX,2017-11-02 13:20:00,02:24:00,02:24:00,B5102,739,FALSE,NULL
800,ZH9873,SZX,2017-11-02 08:50:00,HGH,2017-11-02 10:50:00,01:55:00,01:55:00,B5441,738,FALSE,NULL
801,ZH9874,HGH,2017-11-02 12:00:00,SZX,2017-11-02 14:30:00,02:24:00,02:24:00,B5441,738,FALSE,NULL
803,ZH9675,CAN,2017-11-02 18:25:00,HRB,2017-11-02 22:40:00,04:15:00,04:15:00,B5619,738,FALSE,NULL
804,ZH9001,SZX,2017-11-02 16:35:00,BKK,2017-11-02 19:45:00,03:08:00,03:08:00,B1939,738,TRUE,NULL
805,ZH9002,BKK,2017-11-02 20:45:00,SZX,2017-11-02 23:35:00,02:42:00,02:42:00,B1939,738,TRUE,NULL
810,ZH9007,CAN,2017-11-02 23:55:00,BKK,2017-11-03 03:00:00,03:05:00,03:05:00,B5776,738,TRUE,NULL
811,ZH9007,WUX,2017-11-02 18:30:00,CAN,2017-11-02 21:00:00,02:43:00,02:43:00,B5776,738,FALSE,NULL
812,ZH9008,BKK,2017-11-02 04:05:00,CAN,2017-11-02 07:00:00,02:55:00,02:55:00,B1755,738,TRUE,NULL
813,ZH9008,CAN,2017-11-02 09:50:00,WUX,2017-11-02 12:10:00,02:17:00,02:17:00,B1755,738,FALSE,NULL
